Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume
2012-02-22,13800.00 ,13890.00 ,13680.00 ,13870.00 ,13767.00 ,13657.00 ,13397.25 ,12240.08 ,11745.08 ,11882894.00 
2012-02-23,13710.00 ,13720.00 ,13500.00 ,13600.00 ,13804.00 ,13654.00 ,13423.00 ,12283.83 ,11758.92 ,14330581.00 
2012-02-24,13650.00 ,13760.00 ,13455.00 ,13725.00 ,13787.00 ,13692.50 ,13453.25 ,12320.75 ,11773.71 ,14785115.00 
2012-02-27,13650.00 ,13680.00 ,13295.00 ,13335.00 ,13679.00 ,13674.00 ,13478.75 ,12353.17 ,11787.38 ,18525884.00 
2012-02-28,13400.00 ,13590.00 ,13385.00 ,13580.00 ,13622.00 ,13688.00 ,13510.50 ,12373.50 ,11811.00 ,14242250.00 
2012-02-29,13700.00 ,13935.00 ,13690.00 ,13855.00 ,13619.00 ,13693.00 ,13554.25 ,12398.75 ,11839.04 ,14093091.00 
2012-03-02,13995.00 ,14095.00 ,13900.00 ,13905.00 ,13680.00 ,13742.00 ,13584.00 ,12423.33 ,11860.04 ,9932874.00 
2012-03-05,13855.00 ,13860.00 ,13580.00 ,13635.00 ,13662.00 ,13724.50 ,13608.75 ,12447.75 ,11878.42 ,11069745.00 
2012-03-06,13630.00 ,13750.00 ,13275.00 ,13425.00 ,13680.00 ,13679.50 ,13621.00 ,12465.50 ,11898.46 ,16211214.00 
2012-03-07,13000.00 ,13250.00 ,12970.00 ,13200.00 ,13604.00 ,13613.00 ,13619.25 ,12480.83 ,11922.63 ,14340592.00 
2012-03-08,13290.00 ,13495.00 ,13135.00 ,13480.00 ,13529.00 ,13574.00 ,13615.50 ,12511.08 ,11946.54 ,15975596.00 
2012-03-09,13650.00 ,13810.00 ,13470.00 ,13705.00 ,13489.00 ,13584.50 ,13619.25 ,12539.33 ,11965.13 ,16529258.00 
2012-03-12,13705.00 ,13755.00 ,13505.00 ,13525.00 ,13467.00 ,13564.50 ,13628.50 ,12572.33 ,11984.50 ,10713767.00 
2012-03-13,13625.00 ,13980.00 ,13620.00 ,13890.00 ,13560.00 ,13620.00 ,13647.00 ,12612.75 ,12004.75 ,16884288.00 
2012-03-14,14215.00 ,14360.00 ,14165.00 ,14170.00 ,13754.00 ,13679.00 ,13683.50 ,12667.25 ,12025.83 ,16985972.00 
2012-03-15,14165.00 ,14270.00 ,14110.00 ,14170.00 ,13892.00 ,13710.50 ,13701.75 ,12717.58 ,12053.50 ,9780396.00 
2012-03-16,14315.00 ,14335.00 ,14045.00 ,14060.00 ,13963.00 ,13726.00 ,13734.00 ,12778.00 ,12089.79 ,11278821.00 
2012-03-19,14090.00 ,14275.00 ,14025.00 ,14200.00 ,14098.00 ,13782.50 ,13753.50 ,12837.92 ,12130.96 ,12254991.00 
2012-03-20,14170.00 ,14310.00 ,14005.00 ,14105.00 ,14141.00 ,13850.50 ,13765.00 ,12885.25 ,12163.42 ,12807930.00 
2012-03-21,13930.00 ,14080.00 ,13800.00 ,13935.00 ,14094.00 ,13924.00 ,13768.50 ,12929.67 ,12196.25 ,13600899.00 
2012-03-22,13880.00 ,13990.00 ,13800.00 ,13975.00 ,14055.00 ,13973.50 ,13773.75 ,12970.08 ,12224.79 ,10699531.00 
2012-03-23,13790.00 ,13950.00 ,13735.00 ,13920.00 ,14027.00 ,13995.00 ,13789.75 ,13012.08 ,12253.33 ,9174680.00 
2012-03-26,14010.00 ,14140.00 ,13800.00 ,13875.00 ,13962.00 ,14030.00 ,13797.25 ,13057.33 ,12287.29 ,15487274.00 
2012-03-27,14150.00 ,14220.00 ,14050.00 ,14180.00 ,13977.00 ,14059.00 ,13839.50 ,13107.33 ,12326.46 ,15540551.00 
2012-03-28,14105.00 ,14145.00 ,14040.00 ,14080.00 ,14006.00 ,14050.00 ,13864.50 ,13155.83 ,12360.58 ,7895025.00 
2012-03-29,13930.00 ,13985.00 ,13765.00 ,13815.00 ,13974.00 ,14014.50 ,13862.50 ,13199.08 ,12387.92 ,15203472.00 
2012-03-30,13765.00 ,13815.00 ,13660.00 ,13740.00 ,13938.00 ,13982.50 ,13854.25 ,13229.50 ,12414.13 ,9506375.00 
2012-04-02,13840.00 ,14000.00 ,13770.00 ,13985.00 ,13960.00 ,13961.00 ,13871.75 ,13266.25 ,12439.42 ,14319577.00 
2012-04-03,14150.00 ,14370.00 ,14105.00 ,14360.00 ,13996.00 ,13986.50 ,13918.50 ,13309.67 ,12466.38 ,18895978.00 
2012-04-04,14280.00 ,14320.00 ,14005.00 ,14055.00 ,13991.00 ,13998.50 ,13961.25 ,13353.83 ,12489.46 ,13011427.00 
2012-04-05,13870.00 ,14130.00 ,13695.00 ,14115.00 ,14051.00 ,14012.50 ,13993.00 ,13403.33 ,12512.25 ,22042430.00 
2012-04-06,14050.00 ,14150.00 ,14000.00 ,14085.00 ,14120.00 ,14029.00 ,14012.00 ,13445.67 ,12531.88 ,10837254.00 
2012-04-09,13815.00 ,13840.00 ,13635.00 ,13680.00 ,14059.00 ,14009.50 ,14019.75 ,13483.25 ,12551.29 ,19124624.00 
2012-04-10,13725.00 ,13875.00 ,13620.00 ,13660.00 ,13919.00 ,13957.50 ,14008.25 ,13517.17 ,12568.38 ,15153772.00 
2012-04-12,13540.00 ,13550.00 ,13260.00 ,13490.00 ,13806.00 ,13898.50 ,13974.25 ,13544.42 ,12589.00 ,21084088.00 
2012-04-13,13720.00 ,13835.00 ,13605.00 ,13770.00 ,13737.00 ,13894.00 ,13954.25 ,13580.17 ,12609.04 ,20155070.00 
2012-04-16,13485.00 ,13580.00 ,13385.00 ,13520.00 ,13624.00 ,13872.00 ,13927.25 ,13604.08 ,12620.29 ,16048740.00 
2012-04-17,13550.00 ,13570.00 ,13370.00 ,13430.00 ,13574.00 ,13816.50 ,13888.75 ,13627.00 ,12631.67 ,13241189.00 
2012-04-18,13750.00 ,13815.00 ,13670.00 ,13695.00 ,13581.00 ,13750.00 ,13868.25 ,13647.83 ,12644.75 ,14704465.00 
2012-04-19,13600.00 ,13745.00 ,13575.00 ,13645.00 ,13612.00 ,13709.00 ,13853.75 ,13659.50 ,12654.04 ,10090303.00 
2012-04-20,13505.00 ,13510.00 ,13220.00 ,13270.00 ,13512.00 ,13624.50 ,13818.50 ,13663.17 ,12659.33 ,21367760.00 
2012-04-23,13150.00 ,13325.00 ,13110.00 ,13245.00 ,13457.00 ,13540.50 ,13784.75 ,13665.83 ,12666.54 ,14885538.00 
2012-04-24,13025.00 ,13220.00 ,12970.00 ,13110.00 ,13393.00 ,13483.50 ,13746.50 ,13665.67 ,12672.67 ,18386388.00 
2012-04-25,13290.00 ,13320.00 ,13120.00 ,13130.00 ,13280.00 ,13430.50 ,13694.00 ,13670.75 ,12680.58 ,14461029.00 
2012-04-26,13290.00 ,13330.00 ,13080.00 ,13180.00 ,13187.00 ,13399.50 ,13649.00 ,13674.67 ,12692.42 ,14742731.00 
2012-04-27,13300.00 ,13450.00 ,13250.00 ,13340.00 ,13201.00 ,13356.50 ,13625.25 ,13680.67 ,12698.79 ,18709844.00 
2012-04-30,13455.00 ,13560.00 ,13415.00 ,13450.00 ,13242.00 ,13349.50 ,13610.75 ,13683.00 ,12707.67 ,11561904.00 
2012-05-02,13595.00 ,13700.00 ,13560.00 ,13670.00 ,13354.00 ,13373.50 ,13595.00 ,13691.83 ,12720.17 ,12823400.00 
2012-05-03,13615.00 ,13660.00 ,13600.00 ,13635.00 ,13455.00 ,13367.50 ,13558.75 ,13699.42 ,12731.29 ,5881904.00 
2012-05-04,13520.00 ,13550.00 ,13405.00 ,13445.00 ,13508.00 ,13347.50 ,13528.25 ,13702.92 ,12750.42 ,8630108.00 
2012-05-07,13085.00 ,13130.00 ,12925.00 ,12955.00 ,13431.00 ,13316.00 ,13470.25 ,13692.92 ,12761.92 ,17700556.00 
2012-05-08,13080.00 ,13150.00 ,13055.00 ,13145.00 ,13370.00 ,13306.00 ,13423.25 ,13684.83 ,12770.83 ,8540558.00 
2012-05-09,13020.00 ,13060.00 ,12870.00 ,12920.00 ,13220.00 ,13287.00 ,13385.25 ,13677.83 ,12779.42 ,12047923.00 
2012-05-10,12815.00 ,12890.00 ,12705.00 ,12820.00 ,13057.00 ,13256.00 ,13343.25 ,13666.17 ,12790.71 ,14920893.00 
2012-05-11,12730.00 ,12745.00 ,12385.00 ,12385.00 ,12845.00 ,13176.50 ,13288.00 ,13648.58 ,12795.92 ,19744674.00 
2012-05-14,12370.00 ,12460.00 ,12255.00 ,12415.00 ,12737.00 ,13084.00 ,13220.25 ,13625.42 ,12805.96 ,16630864.00 
2012-05-15,12185.00 ,12320.00 ,12060.00 ,12260.00 ,12560.00 ,12965.00 ,13157.25 ,13606.17 ,12816.75 ,17656852.00 
2012-05-16,12100.00 ,12105.00 ,11460.00 ,11460.00 ,12268.00 ,12744.00 ,13058.75 ,13567.00 ,12820.00 ,34820120.00 
2012-05-17,11450.00 ,11600.00 ,11320.00 ,11460.00 ,11996.00 ,12526.50 ,12947.00 ,13526.75 ,12827.75 ,24535910.00 
2012-05-18,11020.00 ,11050.00 ,10605.00 ,10660.00 ,11651.00 ,12248.00 ,12797.75 ,13473.33 ,12827.96 ,38425396.00 
2012-05-21,10805.00 ,10955.00 ,10760.00 ,10915.00 ,11351.00 ,12044.00 ,12680.00 ,13424.08 ,12832.08 ,19457266.00 
2012-05-22,11280.00 ,11280.00 ,11055.00 ,11265.00 ,11152.00 ,11856.00 ,12581.00 ,13385.17 ,12834.50 ,18434228.00 
2012-05-23,11115.00 ,11120.00 ,10820.00 ,11000.00 ,11060.00 ,11664.00 ,12475.50 ,13339.75 ,12830.25 ,25458268.00 
2012-05-24,10970.00 ,11085.00 ,10835.00 ,11070.00 ,10982.00 ,11489.00 ,12372.50 ,13302.00 ,12827.58 ,18685120.00 
2012-05-25,11100.00 ,11280.00 ,11035.00 ,11160.00 ,11082.00 ,11366.50 ,12271.50 ,13261.67 ,12817.58 ,18077048.00 
2012-05-29,11110.00 ,11555.00 ,11065.00 ,11505.00 ,11200.00 ,11275.50 ,12179.75 ,13222.50 ,12810.63 ,19445726.00 
2012-05-30,11455.00 ,11470.00 ,11195.00 ,11390.00 ,11225.00 ,11188.50 ,12076.75 ,13180.58 ,12801.96 ,20328086.00 
2012-05-31,11040.00 ,11335.00 ,10980.00 ,11335.00 ,11292.00 ,11176.00 ,11960.00 ,13142.25 ,12795.00 ,21078176.00 
2012-06-01,11220.00 ,11345.00 ,11055.00 ,11270.00 ,11332.00 ,11157.00 ,11841.75 ,13106.33 ,12785.92 ,24268372.00 
2012-06-04,10670.00 ,10780.00 ,10575.00 ,10705.00 ,11241.00 ,11161.50 ,11704.75 ,13064.75 ,12772.79 ,31040118.00 
2012-06-05,10810.00 ,11000.00 ,10810.00 ,10955.00 ,11131.00 ,11165.50 ,11604.75 ,13022.67 ,12766.88 ,20166842.00 
2012-06-07,11400.00 ,11575.00 ,11380.00 ,11505.00 ,11154.00 ,11189.50 ,11522.75 ,12986.00 ,12762.67 ,21208396.00 
2012-06-08,11535.00 ,11585.00 ,11330.00 ,11340.00 ,11155.00 ,11223.50 ,11443.75 ,12949.58 ,12760.96 ,12398278.00 
2012-06-11,11660.00 ,11785.00 ,11660.00 ,11755.00 ,11252.00 ,11292.00 ,11390.50 ,12914.00 ,12763.38 ,14304291.00 
2012-06-12,11380.00 ,11630.00 ,11380.00 ,11570.00 ,11425.00 ,11333.00 ,11349.75 ,12870.67 ,12768.96 ,14343793.00 
2012-06-13,11710.00 ,11735.00 ,11530.00 ,11655.00 ,11565.00 ,11348.00 ,11311.75 ,12828.75 ,12773.17 ,16556546.00 
2012-06-14,11580.00 ,11705.00 ,11580.00 ,11700.00 ,11604.00 ,11379.00 ,11283.75 ,12789.42 ,12783.71 ,13049916.00 
2012-06-15,11725.00 ,11740.00 ,11460.00 ,11605.00 ,11657.00 ,11406.00 ,11291.00 ,12746.17 ,12792.04 ,19805176.00 
2012-06-18,11980.00 ,12190.00 ,11975.00 ,12050.00 ,11716.00 ,11484.00 ,11320.50 ,12711.92 ,12798.58 ,20296028.00 
2012-06-19,11950.00 ,12085.00 ,11920.00 ,12030.00 ,11808.00 ,11616.50 ,11389.00 ,12680.17 ,12804.92 ,13964069.00 
2012-06-20,12245.00 ,12275.00 ,12115.00 ,12175.00 ,11912.00 ,11738.50 ,11452.00 ,12650.17 ,12810.13 ,15788020.00 
2012-06-21,12080.00 ,12155.00 ,11885.00 ,11975.00 ,11967.00 ,11785.50 ,11487.50 ,12617.75 ,12814.92 ,17030004.00 
2012-06-22,11650.00 ,11670.00 ,11290.00 ,11305.00 ,11907.00 ,11782.00 ,11502.75 ,12574.92 ,12816.13 ,37631552.00 
2012-06-25,11300.00 ,11300.00 ,10860.00 ,10990.00 ,11695.00 ,11705.50 ,11498.75 ,12521.75 ,12814.54 ,30237932.00 
2012-06-26,10865.00 ,11000.00 ,10820.00 ,10890.00 ,11467.00 ,11637.50 ,11485.25 ,12468.58 ,12812.21 ,21428680.00 
2012-06-27,10890.00 ,10950.00 ,10605.00 ,10900.00 ,11212.00 ,11562.00 ,11455.00 ,12420.00 ,12809.54 ,28617540.00 
2012-06-28,10995.00 ,11015.00 ,10735.00 ,10910.00 ,10999.00 ,11483.00 ,11431.00 ,12372.83 ,12801.17 ,25153014.00 
2012-06-29,10755.00 ,11360.00 ,10680.00 ,11360.00 ,11010.00 ,11458.50 ,11432.25 ,12329.08 ,12797.67 ,33331568.00 
2012-07-02,11500.00 ,11510.00 ,11325.00 ,11325.00 ,11077.00 ,11386.00 ,11435.00 ,12278.50 ,12794.08 ,20285274.00 
2012-07-03,11395.00 ,11580.00 ,11390.00 ,11525.00 ,11204.00 ,11335.50 ,11476.00 ,12236.33 ,12795.08 ,19581722.00 
2012-07-04,11620.00 ,11710.00 ,11570.00 ,11610.00 ,11346.00 ,11279.00 ,11508.75 ,12194.58 ,12798.96 ,17377684.00 
2012-07-05,11550.00 ,11640.00 ,11480.00 ,11580.00 ,11480.00 ,11239.50 ,11512.50 ,12152.83 ,12799.25 ,11398285.00 
2012-07-06,11620.00 ,11640.00 ,11255.00 ,11330.00 ,11474.00 ,11242.00 ,11512.00 ,12113.67 ,12798.46 ,21775576.00 
2012-07-09,11100.00 ,11175.00 ,11025.00 ,11055.00 ,11420.00 ,11248.50 ,11477.00 ,12070.25 ,12793.71 ,16982184.00 
2012-07-10,11100.00 ,11190.00 ,10910.00 ,10980.00 ,11311.00 ,11257.50 ,11447.50 ,12028.42 ,12786.42 ,19627428.00 
2012-07-11,10915.00 ,10965.00 ,10805.00 ,10925.00 ,11174.00 ,11260.00 ,11411.00 ,11981.00 ,12780.58 ,18723528.00 
2012-07-12,10960.00 ,10970.00 ,10530.00 ,10540.00 ,10966.00 ,11223.00 ,11353.00 ,11931.33 ,12767.71 ,38450144.00 
2012-07-13,10580.00 ,10850.00 ,10355.00 ,10770.00 ,10854.00 ,11164.00 ,11311.25 ,11887.00 ,12757.00 ,41722088.00 
2012-07-16,10850.00 ,10880.00 ,10670.00 ,10810.00 ,10805.00 ,11112.50 ,11249.25 ,11838.92 ,12743.38 ,22891444.00 
2012-07-17,10705.00 ,11090.00 ,10615.00 ,10895.00 ,10788.00 ,11049.50 ,11192.50 ,11793.08 ,12726.29 ,29482344.00 
2012-07-18,10945.00 ,10980.00 ,10480.00 ,10555.00 ,10714.00 ,10944.00 ,11111.50 ,11747.83 ,12705.50 ,38648252.00 
2012-07-19,10805.00 ,11035.00 ,10805.00 ,10930.00 ,10792.00 ,10879.00 ,11059.25 ,11709.25 ,12687.54 ,32057772.00 
2012-07-20,10965.00 ,11000.00 ,10850.00 ,10900.00 ,10818.00 ,10836.00 ,11039.00 ,11672.42 ,12669.04 ,16212207.00 
2012-07-23,10600.00 ,10620.00 ,10355.00 ,10485.00 ,10753.00 ,10779.00 ,11013.75 ,11628.33 ,12649.54 ,43853916.00 
2012-07-24,10415.00 ,10575.00 ,10410.00 ,10560.00 ,10686.00 ,10737.00 ,10997.25 ,11584.67 ,12629.67 ,24864532.00 
2012-07-25,10230.00 ,10490.00 ,10100.00 ,10295.00 ,10634.00 ,10674.00 ,10967.00 ,11533.92 ,12607.29 ,37623800.00 
2012-07-26,10340.00 ,10490.00 ,10235.00 ,10435.00 ,10535.00 ,10663.50 ,10943.25 ,11483.67 ,12583.33 ,27984558.00 
2012-07-27,10845.00 ,11050.00 ,10755.00 ,11050.00 ,10565.00 ,10691.50 ,10927.75 ,11440.00 ,12565.92 ,39658472.00 
2012-07-30,11245.00 ,11310.00 ,11210.00 ,11250.00 ,10718.00 ,10735.50 ,10924.00 ,11400.25 ,12549.83 ,26635684.00 
2012-07-31,11255.00 ,12020.00 ,11230.00 ,11755.00 ,10957.00 ,10821.50 ,10935.50 ,11372.08 ,12537.50 ,51876652.00 
2012-08-01,11585.00 ,11870.00 ,11575.00 ,11775.00 ,11253.00 ,10943.50 ,10943.75 ,11352.42 ,12522.67 ,29559404.00 
2012-08-02,11795.00 ,11820.00 ,11550.00 ,11605.00 ,11487.00 ,11011.00 ,10945.00 ,11326.75 ,12505.79 ,25152544.00 
2012-08-03,11280.00 ,11535.00 ,11235.00 ,11280.00 ,11533.00 ,11049.00 ,10942.50 ,11299.42 ,12488.63 ,31110276.00 
2012-08-06,11740.00 ,11935.00 ,11730.00 ,11790.00 ,11641.00 ,11179.50 ,10979.25 ,11282.25 ,12474.21 ,26831696.00 
2012-08-07,11795.00 ,11885.00 ,11730.00 ,11825.00 ,11655.00 ,11306.00 ,11021.50 ,11272.92 ,12460.75 ,18112388.00 
2012-08-08,11905.00 ,12295.00 ,11905.00 ,12045.00 ,11709.00 ,11481.00 ,11077.50 ,11266.75 ,12446.08 ,37660740.00 
2012-08-09,12095.00 ,12675.00 ,12070.00 ,12570.00 ,11902.00 ,11694.50 ,11179.00 ,11271.92 ,12439.04 ,47472660.00 
2012-08-10,12530.00 ,12665.00 ,12490.00 ,12590.00 ,12164.00 ,11848.50 ,11270.00 ,11290.75 ,12428.88 ,19483080.00 
2012-08-13,12590.00 ,12615.00 ,12425.00 ,12425.00 ,12291.00 ,11966.00 ,11350.75 ,11306.83 ,12416.79 ,18470714.00 
2012-08-14,12520.00 ,12780.00 ,12510.00 ,12730.00 ,12472.00 ,12063.50 ,11442.50 ,11341.33 ,12407.33 ,32679492.00 
2012-08-16,12695.00 ,12795.00 ,12635.00 ,12740.00 ,12611.00 ,12160.00 ,11551.75 ,11371.75 ,12397.92 ,20455444.00 
2012-08-17,12845.00 ,12855.00 ,12520.00 ,12570.00 ,12611.00 ,12256.50 ,11633.75 ,11393.50 ,12389.33 ,26155468.00 
2012-08-20,12570.00 ,12630.00 ,12445.00 ,12545.00 ,12602.00 ,12383.00 ,11716.00 ,11419.25 ,12379.50 ,16356726.00 
2012-08-21,12645.00 ,12755.00 ,12485.00 ,12500.00 ,12617.00 ,12454.00 ,11816.75 ,11443.08 ,12372.54 ,21285494.00 
2012-08-22,12445.00 ,12545.00 ,12145.00 ,12330.00 ,12537.00 ,12504.50 ,11905.25 ,11462.58 ,12362.13 ,26546850.00 
2012-08-23,12345.00 ,12480.00 ,12220.00 ,12460.00 ,12481.00 ,12546.00 ,12013.50 ,11478.50 ,12350.50 ,17600572.00 
2012-08-24,12165.00 ,12205.00 ,12070.00 ,12120.00 ,12391.00 ,12501.00 ,12097.75 ,11490.67 ,12335.63 ,30940620.00 
2012-08-27,11980.00 ,12155.00 ,11865.00 ,12050.00 ,12292.00 ,12447.00 ,12147.75 ,11502.58 ,12322.42 ,23610520.00 
2012-08-28,12065.00 ,12135.00 ,11905.00 ,11990.00 ,12190.00 ,12403.50 ,12184.75 ,11514.58 ,12310.46 ,20596736.00 
2012-08-29,12005.00 ,12135.00 ,11975.00 ,12115.00 ,12147.00 ,12342.00 ,12202.75 ,11538.08 ,12301.42 ,15631093.00 
2012-08-30,12015.00 ,12050.00 ,11655.00 ,11770.00 ,12009.00 ,12245.00 ,12202.50 ,11551.67 ,12287.17 ,32974060.00 
2012-08-31,11630.00 ,11840.00 ,11620.00 ,11725.00 ,11930.00 ,12160.50 ,12208.50 ,11555.33 ,12270.67 ,16764708.00 
2012-09-03,11720.00 ,11945.00 ,11430.00 ,11795.00 ,11879.00 ,12085.50 ,12234.25 ,11562.92 ,12256.25 ,31994028.00 
2012-09-04,11745.00 ,11850.00 ,11695.00 ,11725.00 ,11826.00 ,12008.00 ,12231.00 ,11562.42 ,12238.21 ,19037308.00 
2012-09-05,11560.00 ,11575.00 ,11270.00 ,11270.00 ,11657.00 ,11902.00 ,12203.25 ,11557.42 ,12214.04 ,37112472.00 
2012-09-06,11350.00 ,11480.00 ,11250.00 ,11365.00 ,11576.00 ,11792.50 ,12169.25 ,11552.58 ,12190.67 ,20351648.00 
2012-09-07,11845.00 ,12040.00 ,11825.00 ,12030.00 ,11637.00 ,11783.50 ,12142.25 ,11558.08 ,12173.75 ,32856784.00 
2012-09-10,12085.00 ,12145.00 ,11975.00 ,11975.00 ,11673.00 ,11776.00 ,12111.50 ,11564.25 ,12155.21 ,17681090.00 
2012-09-11,11890.00 ,11955.00 ,11790.00 ,11875.00 ,11703.00 ,11764.50 ,12084.00 ,11561.33 ,12136.63 ,15959550.00 
2012-09-12,12020.00 ,12340.00 ,12005.00 ,12315.00 ,11912.00 ,11784.50 ,12063.25 ,11566.08 ,12123.13 ,33698672.00 
2012-09-13,12280.00 ,12345.00 ,12130.00 ,12265.00 ,12092.00 ,11834.00 ,12039.50 ,11567.58 ,12108.88 ,23163712.00 
2012-09-14,12900.00 ,13170.00 ,12890.00 ,13115.00 ,12309.00 ,11973.00 ,12066.75 ,11586.58 ,12102.17 ,36632792.00 
2012-09-17,13085.00 ,13120.00 ,12955.00 ,12980.00 ,12510.00 ,12091.50 ,12088.50 ,11614.50 ,12094.71 ,19336692.00 
2012-09-18,12965.00 ,13045.00 ,12890.00 ,13015.00 ,12738.00 ,12220.50 ,12114.25 ,11648.25 ,12085.00 ,15276488.00 
2012-09-19,12960.00 ,13170.00 ,12885.00 ,13050.00 ,12885.00 ,12398.50 ,12150.25 ,11684.25 ,12076.42 ,27019288.00 
2012-09-20,12910.00 ,13025.00 ,12800.00 ,12820.00 ,12996.00 ,12544.00 ,12168.25 ,11716.25 ,12068.13 ,28926188.00 
2012-09-21,12955.00 ,13020.00 ,12850.00 ,12940.00 ,12961.00 ,12635.00 ,12209.25 ,11750.08 ,12061.46 ,21272156.00 
2012-09-24,12840.00 ,12950.00 ,12580.00 ,12910.00 ,12947.00 ,12728.50 ,12252.25 ,11775.92 ,12052.50 ,28033668.00 
2012-09-25,12785.00 ,12945.00 ,12775.00 ,12815.00 ,12907.00 ,12822.50 ,12293.50 ,11800.75 ,12039.63 ,13746238.00 
2012-09-26,12585.00 ,12690.00 ,12470.00 ,12605.00 ,12818.00 ,12851.50 ,12318.00 ,11818.75 ,12027.54 ,18320254.00 
2012-09-27,12450.00 ,12830.00 ,12450.00 ,12805.00 ,12815.00 ,12905.50 ,12369.75 ,11838.67 ,12016.63 ,16652272.00 
2012-09-28,12890.00 ,12900.00 ,12735.00 ,12800.00 ,12787.00 ,12874.00 ,12423.50 ,11859.00 ,12005.92 ,17249864.00 
2012-10-02,12770.00 ,12900.00 ,12765.00 ,12810.00 ,12767.00 ,12857.00 ,12474.25 ,11883.67 ,11998.67 ,10170624.00 
2012-10-04,12820.00 ,12870.00 ,12600.00 ,12770.00 ,12758.00 ,12832.50 ,12526.50 ,11912.25 ,11991.25 ,20195108.00 
2012-10-05,12875.00 ,12960.00 ,12770.00 ,12785.00 ,12794.00 ,12806.00 ,12602.25 ,11942.33 ,11985.38 ,15097595.00 
2012-10-08,12760.00 ,12760.00 ,12530.00 ,12580.00 ,12749.00 ,12782.00 ,12663.00 ,11969.92 ,11975.46 ,15018660.00 
2012-10-09,12540.00 ,12755.00 ,12540.00 ,12610.00 ,12711.00 ,12749.00 ,12692.00 ,12004.42 ,11967.88 ,12865335.00 
2012-10-10,12350.00 ,12350.00 ,12110.00 ,12110.00 ,12571.00 ,12669.00 ,12698.75 ,12026.75 ,11956.88 ,29086022.00 
2012-10-11,11900.00 ,12090.00 ,11695.00 ,11915.00 ,12400.00 ,12579.00 ,12700.75 ,12045.17 ,11942.04 ,35293476.00 
2012-10-12,11935.00 ,11970.00 ,11770.00 ,11835.00 ,12210.00 ,12502.00 ,12676.75 ,12060.83 ,11926.96 ,18034224.00 
2012-10-15,11730.00 ,11920.00 ,11675.00 ,11750.00 ,12044.00 ,12396.50 ,12651.00 ,12080.75 ,11914.29 ,14791705.00 
2012-10-16,11950.00 ,11995.00 ,11855.00 ,11980.00 ,11918.00 ,12314.50 ,12594.25 ,12098.25 ,11903.75 ,20452684.00 
2012-10-17,12120.00 ,12295.00 ,12090.00 ,12140.00 ,11924.00 ,12247.50 ,12552.25 ,12118.92 ,11895.67 ,21520088.00 
2012-10-18,12235.00 ,12300.00 ,12200.00 ,12300.00 ,12001.00 ,12200.50 ,12516.50 ,12149.17 ,11888.75 ,15993699.00 
2012-10-19,12225.00 ,12275.00 ,12025.00 ,12060.00 ,12046.00 ,12128.00 ,12467.00 ,12174.17 ,11879.42 ,16703727.00 
2012-10-22,11605.00 ,12010.00 ,11575.00 ,11975.00 ,12091.00 ,12067.50 ,12424.75 ,12202.17 ,11868.04 ,25155040.00 
2012-10-23,11985.00 ,12020.00 ,11765.00 ,11765.00 ,12048.00 ,11983.00 ,12366.00 ,12224.33 ,11854.00 ,13839418.00 
2012-10-24,11565.00 ,11705.00 ,11460.00 ,11580.00 ,11936.00 ,11930.00 ,12299.50 ,12233.17 ,11836.58 ,30317080.00 
2012-10-25,11480.00 ,11735.00 ,11430.00 ,11735.00 ,11823.00 ,11912.00 ,12245.50 ,12241.25 ,11820.75 ,20586546.00 
2012-10-26,11605.00 ,11680.00 ,11315.00 ,11320.00 ,11675.00 ,11860.50 ,12181.25 ,12234.00 ,11803.04 ,35566232.00 
2012-10-29,11405.00 ,11480.00 ,11305.00 ,11365.00 ,11553.00 ,11822.00 ,12109.25 ,12227.17 ,11789.79 ,18002480.00 
2012-10-30,11375.00 ,11650.00 ,11360.00 ,11430.00 ,11486.00 ,11767.00 ,12040.75 ,12224.25 ,11775.50 ,22599272.00 
2012-10-31,11600.00 ,11675.00 ,11555.00 ,11580.00 ,11486.00 ,11711.00 ,11979.25 ,12229.25 ,11764.33 ,14819300.00 
2012-11-01,11435.00 ,11460.00 ,11240.00 ,11345.00 ,11408.00 ,11615.50 ,11908.00 ,12221.83 ,11752.04 ,32521466.00 
2012-11-02,11610.00 ,11680.00 ,11570.00 ,11645.00 ,11473.00 ,11574.00 ,11851.00 ,12218.83 ,11745.88 ,22469972.00 
2012-11-05,11490.00 ,11605.00 ,11460.00 ,11510.00 ,11502.00 ,11527.50 ,11797.50 ,12209.92 ,11738.33 ,15876375.00 
2012-11-06,11535.00 ,11775.00 ,11510.00 ,11770.00 ,11570.00 ,11528.00 ,11755.50 ,12196.58 ,11734.25 ,16147913.00 
2012-11-07,11810.00 ,11880.00 ,11605.00 ,11880.00 ,11630.00 ,11558.00 ,11744.00 ,12184.75 ,11737.75 ,29915128.00 
2012-11-08,11565.00 ,11645.00 ,11455.00 ,11520.00 ,11665.00 ,11536.50 ,11724.25 ,12169.67 ,11738.25 ,27532828.00 
2012-11-09,11260.00 ,11430.00 ,11075.00 ,11380.00 ,11612.00 ,11542.50 ,11701.50 ,12147.17 ,11744.25 ,34761748.00 
2012-11-12,11320.00 ,11395.00 ,11245.00 ,11365.00 ,11583.00 ,11542.50 ,11682.25 ,12124.25 ,11748.00 ,14953182.00 
